IP_Address,Declared_Latitude,Real_Latitude,Declared_Longitude,Real_Longitude,Real_Country,Is_Match,Distance_km
106.216.254.176,18.306306306306,19.0728,76.673151036424,72.8826,IN,False,
152.59.199.164,17.495495495495,17.384,78.401585977672,78.4564,IN,True,13.644637054582732
49.36.239.15,25.333333333333,26.9196,74.617085224955,75.7878,IN,False,
106.77.161.18,17.423423423423,17.384,78.408342691301,78.4564,IN,True,6.716520969240202
106.200.173.19,17.423423423423,17.384,78.351689264501,78.4564,IN,True,11.950991064321824
128.14.193.186,16.792792792792,38.8933,77.954953589072,-77.0146,US,False,
152.58.218.77,9.3873873873873,9.9667,76.611560640832,76.2667,IN,False,
110.224.163.98,23.189189189189,21.2333,81.934861134813,81.6333,IN,False,
152.58.184.236,26.414414414414,26.4652,80.372925801783,80.3498,IN,True,6.081207658753414
152.57.147.153,20.702702702702,18.5196,77.008690812321,73.8554,IN,False,
106.220.122.10,17.405405405405,17.384,78.513904787821,78.4564,IN,True,6.553641788573104
103.41.39.193,30.684684684684,30.912,75.090028273849,75.8538,IN,False,
223.184.107.214,17.351351351351,17.384,78.509603281717,78.4564,IN,True,6.710180477259816
106.205.203.213,26.252252252252,26.2684,73.168567561237,73.0059,IN,True,16.348027306007825
157.40.124.252,22.54054054054,22.5626,88.333512690035,88.363,IN,True,3.8944170591409706
49.36.171.42,27.261261261261,26.4652,83.063993958348,80.3498,IN,False,
49.14.157.241,28.63063063063,28.6519,77.34967322418,77.2315,IN,True,11.792215250983162
152.59.199.59,14.666666666666,17.384,77.59136051709,78.4564,IN,False,
106.221.202.9,13.009009009009,12.9719,78.316319540877,77.5937,IN,False,
49.37.241.92,12.936936936936,12.9719,77.572624191663,77.5937,IN,True,4.493408220066927
157.42.199.37,24.432432432432,25.5941,83.851248841416,85.1356,IN,False,
157.32.194.238,21.207207207207,21.1959,72.784977911078,72.8302,IN,True,4.859452355290436
157.32.110.151,22.45045045045,23.0258,72.796517696104,72.5873,IN,False,
152.59.192.126,17.567567567567,17.384,83.157611194477,78.4564,IN,False,
152.58.196.63,17.405405405405,17.384,78.457256948869,78.4564,IN,True,2.370762358301599
47.9.153.85,25.459459459459,26.4652,83.834931251144,80.3498,IN,False,
106.202.23.47,28.594594594594,28.6519,77.241055636952,77.2315,IN,True,6.41950857703133
49.36.211.236,26.864864864864,26.4652,81.013688329155,80.3498,IN,False,
152.58.68.115,27.531531531531,27.1833,77.41543710483,78.0167,IN,False,
152.58.211.157,13.477477477477,12.9719,77.355470271151,77.5937,IN,False,
157.39.74.73,30.396396396396,30.912,76.663928520817,75.8538,IN,False,
110.225.43.103,15.351351351351,12.9719,75.168456823615,77.5937,IN,False,
106.221.18.177,9.3333333333333,11.1154,77.914349496663,77.3546,IN,False,
49.15.229.90,18.594594594594,19.0728,73.817340055709,72.8826,IN,False,
106.77.141.78,27.189189189189,23.2547,77.96643988447,77.4029,IN,False,
49.36.182.218,28.666666666666,28.6519,77.396790733683,77.2315,IN,True,16.240948582469255
152.58.218.97,9.9819819819819,9.9667,76.289989180684,76.2667,IN,True,3.062360918771866
223.228.107.154,23.819819819819,28.4001,77.029871516789,76.9661,IN,False,
106.221.160.100,26.45045045045,24.9381,72.408564612544,73.8239,IN,False,
106.197.203.125,12.972972972972,12.9719,77.528378599337,77.5937,IN,True,7.0881514292718
152.57.133.29,19.963963963963,18.5196,72.769280946475,73.8554,IN,False,
157.34.106.108,23.333333333333,23.167,76.84308522782,79.9501,IN,False,
103.139.220.205,19.189189189189,19.0728,72.858971446702,72.8826,IN,True,13.121188985866809
117.216.235.159,9.9099099099099,10.0882,76.949927464293,77.0624,IN,True,23.258408028345464
152.58.150.220,20.342342342342,20.2724,85.801706532288,85.8338,IN,True,8.437554181536454
152.58.213.236,12.684684684684,11.0055,77.790503347928,76.9661,IN,False,
152.59.36.95,23.027027027027,23.0258,72.614739382828,72.5873,IN,True,2.8158880886680486
152.58.232.227,12.9009009009,12.9719,76.249026361043,77.5937,IN,False,
47.29.43.17,28.072072072072,23.7289,95.30173407528,92.7179,IN,False,
106.208.116.220,13.963963963963,17.384,79.595473303532,78.4564,IN,False,
122.171.180.88,12.954954954954,30.912,77.707652395951,75.8538,IN,False,
49.156.72.206,31.261261261261,30.912,75.692505855048,75.8538,IN,True,41.6692469104114
117.230.5.44,11.261261261261,12.9719,75.893618552902,77.5937,IN,False,
223.233.122.66,25.153153153153,26.9196,75.840205155216,75.7878,IN,False,
103.81.39.153,18.504504504504,18.5196,73.816403561903,73.8554,IN,True,4.443910266216831
106.195.64.165,16.792792792792,17.384,81.530868891323,78.4564,IN,False,
157.49.210.244,13.117117117117,9.919,80.200687464896,78.1195,IN,False,
103.50.81.153,22.522522522522,22.5626,88.380506485881,88.363,IN,True,4.789518878360864
152.58.208.44,12.828828828828,12.9719,77.409799710214,77.5937,IN,True,25.472663064902093
106.216.68.53,20.936936936936,20.2724,86.06058887131,85.8338,IN,False,
103.155.222.29,8.3783783783783,10.4138,77.165903967422,76.2606,IN,False,
152.58.232.41,13.225225225225,12.9719,77.293192103683,77.5937,IN,True,42.98128192955448
152.57.214.128,18.234234234234,18.5196,76.4136689569,73.8554,IN,False,
103.135.228.27,23.243243243243,22.5626,87.87050630155,88.363,IN,False,
152.59.67.212,29.135135135135,28.6519,77.850071690086,77.2315,IN,False,
42.105.142.224,22.612612612612,22.5626,88.418760884607,88.363,IN,True,7.971903981682634
152.58.183.139,22.792792792792,22.5626,88.33972351658,88.363,IN,True,25.603422003764944
110.224.160.19,21.171171171171,21.2333,81.404236992145,81.6333,IN,True,24.758349538328893
47.29.166.20,26.18018018018,26.1844,91.835748102535,91.7458,IN,True,9.00360057127238
42.111.144.46,13.135135135135,13.0878,80.169564733957,80.2785,IN,True,12.921269048727432
42.106.12.78,22.72072072072,23.0258,72.451148968134,72.5873,IN,True,36.56009705504221
223.239.59.199,23.423423423423,26.71,87.557788020707,88.4285,IN,False,
157.37.198.106,28.756756756756,28.6519,77.134633878521,77.2315,IN,True,14.988241397978149
103.127.20.215,19.081081081081,19.1552,73.306992155889,73.2655,IN,True,9.293699477787998
49.42.50.238,16.36036036036,16.5074,80.840889502093,80.6466,IN,True,26.369375547110717
117.235.33.195,30.54054054054,30.8138,74.894652537457,75.1688,IN,True,40.09832681851225
157.41.248.42,18.882882882882,20.2724,82.569863880862,85.8338,IN,False,
117.99.195.195,17.351351351351,17.384,78.358586973408,78.4564,IN,True,11.005267151991925
157.45.53.103,12.99099099099,12.9719,77.589473326688,77.5937,IN,True,2.1612507003960384
49.42.94.96,28.576576576576,28.6519,76.632814080534,77.2315,IN,False,
203.76.178.180,30.594594594594,30.912,76.862136563722,75.8538,IN,False,
106.213.174.133,21.729729729729,23.0258,73.007704076567,72.5873,IN,False,
157.38.91.53,26.972972972972,26.9196,75.652902490545,75.7878,IN,True,14.642940771567025
152.58.224.2,12.54054054054,13.0878,79.684855873919,80.2785,IN,False,
27.61.123.226,25.567567567567,26.3537,85.0489743979,86.0717,IN,False,
47.11.253.0,23.495495495495,24.1047,88.136064753314,88.2515,IN,False,
106.221.196.46,16.666666666666,12.9719,75.571178458323,77.5937,IN,False,
152.58.141.181,21.747747747747,22.5626,87.74050315264,88.363,IN,False,
157.41.245.150,20.162162162162,20.2724,83.341319339243,85.8338,IN,False,
106.213.177.187,23.027027027027,20.4688,72.614739382828,72.8614,IN,False,
152.58.57.114,21.603603603603,22.7179,73.021402163345,75.8333,IN,False,
49.205.118.30,17.441441441441,17.4849,78.472744575524,78.4138,IN,True,7.89528620138767
171.79.34.229,23.333333333333,22.7179,75.037782919097,75.8333,IN,False,
110.224.181.242,21.909909909909,21.2333,83.392678443601,81.6333,IN,False,
117.99.248.237,19.873873873873,19.0728,75.467577536535,72.8826,IN,False,
27.63.240.180,12.972972972972,12.9719,77.509888644985,77.5937,IN,True,9.09403145534031
152.57.207.102,18.756756756756,18.5196,73.773819926552,73.8554,IN,True,27.62572773667153
49.206.134.247,12.846846846846,12.9719,77.67407627216,77.5937,IN,True,16.35488955603622
157.44.159.19,10.234234234234,9.1738,76.349890591104,76.5262,IN,False,
42.107.129.19,19.063063063063,19.0728,72.822435690357,72.8826,IN,True,6.42331779686517
106.221.11.148,18.666666666666,18.5196,74.095890831844,73.8554,IN,True,30.1540356906949
223.187.0.173,16.036036036036,16.5074,80.820553377871,80.6466,IN,False,
152.58.0.80,19.387387387387,19.0728,72.851722707652,72.8826,IN,True,34.97421680538999
1.38.148.64,18.99099099099,19.0728,72.828963155909,72.8826,IN,True,10.671787530768094
106.76.209.196,15.711711711711,28.6519,79.230610026362,77.2315,IN,False,
223.187.35.103,17.657657657657,16.5074,83.19913099416,80.6466,IN,False,
103.172.211.45,19.657657657657,19.6678,78.522270549015,78.5289,IN,True,1.3205737127534731
110.224.86.92,12.972972972972,11.0055,80.172442071721,76.9661,IN,False,
106.198.174.173,28.36036036036,28.6519,77.295185684861,77.2315,IN,True,32.90668987915826
42.106.178.123,9.4594594594594,8.7274,77.796606357525,77.6838,IN,False,
110.224.111.56,22.558558558558,22.5626,88.286515362094,88.363,IN,True,7.879271340965008
152.58.168.115,26.144144144144,26.1844,91.606662735306,91.7458,IN,True,14.608152518802466
157.41.251.50,21.747747747747,20.2724,85.800629105489,85.8338,IN,False,
103.41.24.87,30.936936936936,30.9257,74.636242972667,74.6131,IN,True,2.53855895675354
42.110.149.27,22.486486486486,22.5626,88.3574796015,88.363,IN,True,8.447726066373376
106.221.107.241,31.639639639639,30.912,74.898339230572,75.8538,IN,False,
171.77.144.97,19.207207207207,19.0728,73.000510747555,72.8826,IN,True,19.370879787966533
49.35.233.248,23.117117117117,22.7179,78.912951558499,75.8333,IN,False,
106.66.40.21,30.36036036036,29.4477,76.865367284807,75.6721,IN,False,
152.57.71.22,16.972972972972,18.5196,73.338584829974,73.8554,IN,False,
152.57.213.128,18.504504504504,18.5196,73.987406813398,73.8554,IN,True,14.03905764586401
152.58.217.172,9.8918918918918,9.9667,76.689644918787,76.2667,IN,True,47.11367296512526
152.58.119.28,28.612612612612,28.6519,77.397973903983,77.2315,IN,True,16.850404284922366
106.77.21.237,18.612612612612,18.5196,73.78712953666,73.8554,IN,True,12.567027944061834
117.99.8.5,28.936936936936,28.6519,77.700718113721,77.2315,IN,False,
117.208.143.61,15.621621621621,15.8289,77.306057649731,78.036,IN,False,
205.253.33.34,32.9009009009,32.7353,75.131289084062,74.8617,IN,True,31.218930235997146
152.58.66.230,30.36036036036,28.6519,77.8468050089,77.2315,IN,False,
47.31.213.113,28.594594594594,28.6519,77.364181655502,77.2315,IN,True,14.445980764109324
152.58.115.127,28.36036036036,28.6519,76.947101404956,77.2315,IN,True,42.65163751950895
106.221.140.96,30.27027027027,30.912,76.37748182105,75.8538,IN,False,
110.226.166.230,27.945945945945,26.9196,76.303101762317,75.7878,IN,False,
157.39.73.146,30.81081081081,30.912,75.81779265966,75.8538,IN,True,11.7352354342097
152.58.76.80,32.126126126126,30.912,75.465173274908,75.8538,IN,False,
157.48.209.191,18.414414414414,17.384,83.899548165339,78.4564,IN,False,
49.37.233.191,9.4774774774774,11.8675,76.321030492217,75.3576,IN,False,
152.58.72.110,24.918918918918,26.9196,74.602810813648,75.7878,IN,False,
202.83.16.171,12.918918918918,12.9719,77.640968558904,77.5937,IN,True,7.788570511311891
110.224.20.40,21.963963963963,22.5626,87.776270393938,88.363,IN,False,
106.201.134.97,24.792792792792,24.6981,85.026017306845,84.9869,IN,True,11.21060524245952
157.38.207.169,29.099099099099,26.9196,75.183345320435,75.7878,IN,False,
49.34.179.12,22.9009009009,23.0258,72.586157558368,72.5873,IN,True,13.83225922994464
106.203.147.40,25.171171171171,26.1844,93.112084689188,91.7458,IN,False,
157.45.236.44,12.882882882882,12.9719,77.629784514087,77.5937,IN,True,10.597890917223634
152.59.36.90,21.207207207207,23.0258,72.784977911078,72.5873,IN,False,
106.78.51.139,29.819819819819,29.4477,76.259403859784,75.6721,IN,False,
157.32.42.192,22.288288288288,22.2994,73.471217758443,73.2081,IN,True,27.14167679401414
157.41.255.255,19.837837837837,20.2724,85.832296464938,85.8338,IN,True,48.1084529922136
152.57.165.228,21.117117117117,18.5196,79.05672765365,73.8554,IN,False,
106.213.200.14,21.153153153153,23.0258,72.854974974461,72.5873,IN,False,
223.186.19.158,12.918918918918,12.9719,77.603996669114,77.5937,IN,True,5.966835066490248
223.187.107.21,29.171171171171,30.912,75.710688796199,75.8538,IN,False,
152.58.208.13,13.513513513513,12.9719,76.107035921309,77.5937,IN,False,
139.5.229.164,26.702702702702,25.0045,88.461420495846,88.1457,IN,False,
157.48.153.184,13.225225225225,17.384,78.736886783781,78.4564,IN,False,
47.11.83.15,22.756756756756,22.5626,88.785336295933,88.363,IN,True,48.43993759396264
49.33.201.31,19.189189189189,19.0728,72.858971446702,72.8826,IN,True,13.121188985866809
152.58.41.90,23.621621621621,22.7179,79.54809135737,75.8333,IN,False,
106.194.204.14,19.009009009009,19.0728,73.084594034723,72.8826,IN,True,22.404955735078357
106.195.12.200,17.693693693693,19.0728,73.96750583454,72.8826,IN,False,
49.35.131.1,22.054054054054,23.2547,78.947777680301,77.4029,IN,False,
157.40.239.40,22.504504504504,22.5626,88.349483976708,88.363,IN,True,6.581889491670434
152.58.30.110,20.99099099099,19.0728,75.573886235662,72.8826,IN,False,
152.59.37.124,23.603603603603,23.0258,72.360132418867,72.5873,IN,False,
223.187.97.190,29.099099099099,30.912,77.0392150623,75.8538,IN,False,
106.217.117.32,13.297297297297,12.9719,76.46444740047,77.5937,IN,False,
157.49.64.76,9.9639639639639,9.919,78.810335742058,78.1195,IN,False,
106.195.71.244,13.621621621621,17.384,79.423189072546,78.4564,IN,False,
137.97.121.220,11.045045045045,9.9667,76.626571219962,76.2667,IN,False,
42.106.33.76,19.189189189189,23.0258,73.030673657495,72.5873,IN,False,
223.185.81.244,16.234234234234,17.6801,77.805037184282,83.2016,IN,False,
157.33.84.179,16.864864864864,18.5196,74.576792706847,73.8554,IN,False,
106.195.79.9,17.405405405405,17.384,78.419491722901,78.4564,IN,True,4.581859303253078
152.58.143.254,19.315315315315,20.2724,84.790666693096,85.8338,IN,False,
106.221.191.44,17.495495495495,17.384,78.458261822957,78.4564,IN,True,12.341246860372618
152.58.128.155,26.396396396396,26.4652,83.820198095248,80.3498,IN,False,
157.32.64.207,21.873873873873,23.0258,73.508359798235,72.5873,IN,False,
106.202.35.31,28.684684684684,28.6519,77.307410646528,77.2315,IN,True,8.262026621654796
223.191.30.49,22.522522522522,22.5626,88.341495006522,88.363,IN,True,4.9588326247532
106.208.150.213,26.792792792792,26.8393,80.921793490006,80.9231,IN,True,5.154664728960578
106.221.143.202,31.963963963963,30.912,75.565213624453,75.8538,IN,False,
157.35.46.21,25.549549549549,25.5941,87.552520898356,85.1356,IN,False,
152.59.33.138,21.783783783783,23.0258,72.142631634323,72.5873,IN,False,
223.228.227.3,26.504504504504,25.5941,85.288172731743,85.1356,IN,False,
106.206.117.202,15.621621621621,16.4918,76.651238671575,74.7739,IN,False,
152.59.193.138,16.468468468468,17.384,80.773104038723,78.4564,IN,False,
152.58.106.181,32.234234234234,30.912,75.661331331756,75.8538,IN,False,
47.15.0.57,25.909909909909,26.4652,81.007565871936,80.3498,IN,False,
106.194.72.203,23.027027027027,23.0258,72.59516139971,72.5873,IN,True,0.8171908362731449
106.76.210.70,16.828828828828,28.6519,80.849868065524,77.2315,IN,False,
49.204.177.169,17.441441441441,28.6417,78.41608555417,77.2132,IN,False,
223.229.251.248,31.513513513513,30.912,75.896093324545,75.8538,IN,False,
106.216.228.118,12.972972972972,12.9719,77.768748005918,77.5937,IN,True,18.99250430334995
117.99.240.55,18.756756756756,19.0728,73.545476919299,72.8826,IN,False,
152.58.79.65,31.657657657657,30.912,74.870522859398,75.8538,IN,False,
157.42.247.61,22.774774774774,25.5941,86.178479104992,85.1356,IN,False,
47.9.0.230,26.81081081081,26.4652,83.417803509824,80.3498,IN,False,
106.200.167.4,16.738738738738,17.384,78.892378503565,78.4564,IN,False,
45.250.226.194,18.486486486486,18.5196,73.827637293784,73.8554,IN,True,4.693502856172072
223.231.198.133,20.54054054054,20.2724,86.104816679838,85.8338,IN,True,41.00518896437568
152.59.37.152,21.099099099099,23.0258,70.279137507622,72.5873,IN,False,
157.48.227.48,16.252252252252,17.384,80.664903442348,78.4564,IN,False,
106.217.139.245,16.432432432432,17.384,81.002314160678,78.4564,IN,False,
152.57.11.180,18.54054054054,18.5196,75.770404906138,73.8554,IN,False,
49.15.224.166,28.9009009009,28.6519,79.690688989403,77.2315,IN,False,
42.111.109.61,19.027027027027,19.0728,73.016278989843,72.8826,IN,True,14.95554670599052
152.58.203.171,9.1171171171171,9.9667,76.844690272785,76.2667,IN,False,
106.221.250.169,22.432432432432,25.5941,85.769437189136,85.1356,IN,False,
103.76.11.146,19.855855855855,19.8776,75.382375835581,75.3423,IN,True,4.838588285464689
117.96.16.251,27.279279279279,25.5941,84.53709344087,85.1356,IN,False,
110.224.186.205,22.828828828828,21.2333,75.695111176656,81.6333,IN,False,
115.187.49.215,24.432432432432,22.5626,87.848877414927,88.363,IN,False,
157.41.253.225,21.495495495495,20.2724,83.966285324145,85.8338,IN,False,
223.228.223.172,28.684684684684,28.6519,77.369026542367,77.2315,IN,True,13.925396155683512
110.227.49.7,23.225225225225,22.7179,77.447365318668,75.8333,IN,False,
157.41.250.103,21.819819819819,20.2724,85.707913253934,85.8338,IN,False,
106.211.186.49,26.576576576576,26.4673,85.523095051262,84.4404,IN,False,
47.31.229.30,28.324324324324,28.6519,77.330373300328,77.2315,IN,True,37.57300555774491
157.38.200.255,27.963963963963,26.9196,76.377036724683,75.7878,IN,False,
223.238.232.133,21.225225225225,23.0258,73.39306994768,72.5873,IN,False,
152.58.37.163,22.252252252252,23.0258,73.082406642018,72.5873,IN,False,
122.164.82.100,12.99099099099,13.0878,80.215237199994,80.2785,IN,True,12.719746237043005
157.42.21.178,26.936936936936,25.5941,84.824610697922,85.1356,IN,False,
152.58.213.108,11.081081081081,11.0055,76.948120360875,76.9661,IN,True,8.588145790763951
103.203.73.143,8.5945945945945,9.9667,76.9906943503,76.2667,IN,False,
223.225.63.227,28.63063063063,28.6519,77.34967322418,77.2315,IN,True,11.792215250983162
106.193.66.249,13.153153153153,12.2979,75.6421068222,76.6393,IN,False,
152.58.31.166,18.54054054054,19.0728,73.774946537654,72.8826,IN,False,
157.41.240.149,20.594594594594,20.2724,85.654100318924,85.8338,IN,True,40.29925230849349
157.37.156.225,28.864864864864,28.6519,77.111852343292,77.2315,IN,True,26.337457606481067
106.77.156.65,23.279279279279,23.2547,77.478766498757,77.4029,IN,True,8.226084765085188
106.208.132.41,12.972972972972,12.7365,80.209421980426,77.8326,IN,False,
106.217.20.110,11.639639639639,13.0878,78.165971333112,80.2785,IN,False,
157.47.63.194,13.567567567567,17.384,78.515378586227,78.4564,IN,False,
106.197.216.61,13.027027027027,12.9719,77.489784635847,77.5937,IN,True,12.817207783852949
106.216.115.164,26.108108108108,25.5941,86.461736117879,85.1356,IN,False,
157.38.149.179,26.558558558558,26.2684,73.645057794952,73.0059,IN,False,
106.200.86.106,8.5225225225225,9.9399,76.994339958578,76.2602,IN,False,
42.106.184.138,11.963963963963,11.7338,78.884690793834,78.9592,IN,True,26.7240715960986
157.40.112.122,22.594594594594,22.5626,88.231541913935,88.363,IN,True,13.975455640950456
58.146.127.251,19.171171171171,19.0728,73.232520616717,72.8826,IN,True,38.39343268034035
157.45.36.184,14.252252252252,12.9719,76.387137967681,77.5937,IN,False,
157.50.23.215,15.459459459459,12.9719,75.020604226282,77.5937,IN,False,
27.56.19.64,23.981981981981,27.4799,91.99574089741,94.9084,IN,False,
110.225.54.137,12.198198198198,12.9719,75.801495364133,77.5937,IN,False,
157.49.64.163,10.018018018018,9.919,77.487754621457,78.1195,IN,False,
223.231.229.55,20.558558558558,20.2724,86.191942188773,85.8338,IN,True,48.99851266363736
152.58.50.17,19.171171171171,19.0728,73.022685314091,72.8826,IN,True,18.32517217813337
157.49.173.150,11.549549549549,11.1154,77.699389244263,77.3546,IN,False,
49.47.135.175,25.567567567567,25.5941,85.108896174132,85.1356,IN,True,3.979660402922794
47.9.81.185,25.243243243243,26.4652,79.123423842923,80.3498,IN,False,
152.58.58.16,22.702702702702,22.7179,75.898654510556,75.8333,IN,True,6.922220653513749
47.15.42.214,25.441441441441,26.4652,78.594709699889,80.3498,IN,False,
106.213.81.155,20.486486486486,18.5196,77.47660280176,73.8554,IN,False,
106.221.208.193,18.738738738738,19.0728,73.67081328395,72.8826,IN,False,
49.43.250.129,13.153153153153,13.0878,80.304976420828,80.2785,IN,True,7.779245173515946
106.217.18.0,11.495495495495,13.0878,77.243162522335,80.2785,IN,False,
115.124.42.52,22.738738738738,22.8092,88.34382834802,88.2294,IN,True,14.105677207709498
106.78.67.30,28.126126126126,28.6519,79.250414969314,77.2315,IN,False,
223.188.254.234,28.108108108108,29.1539,77.010534782884,75.7229,IN,False,
152.57.66.120,18.81081081081,18.5196,73.302593491969,73.8554,IN,False,
103.39.247.58,18.99099099099,19.0728,73.133846308838,72.8826,IN,True,27.95646029868122
157.47.69.159,16.414414414414,17.384,81.614664259715,78.4564,IN,False,
157.47.115.225,16.414414414414,17.384,81.389261274418,78.4564,IN,False,
223.187.75.95,16.432432432432,17.384,81.002314160678,78.4564,IN,False,
152.58.18.76,20.144144144144,19.0728,77.113490524846,72.8826,IN,False,
103.70.197.158,10.756756756756,10.4138,76.020486682599,76.2606,IN,True,46.1472349693908
1.39.219.11,24.81081081081,25.3456,72.453329960421,72.6156,IN,False,
152.58.22.221,18.45045045045,19.0728,74.571905723298,72.8826,IN,False,
152.58.75.247,28.018018018018,28.6519,77.211337676496,77.2315,IN,False,
152.57.99.141,17.369369369369,18.5196,75.364546661808,73.8554,IN,False,
106.205.207.72,24.882882882882,26.2684,74.263244287223,73.0059,IN,False,
152.58.149.124,20.27027027027,20.2724,86.645325959942,85.8338,IN,False,
42.105.124.4,12.972972972972,12.9719,77.768748005918,77.5937,IN,True,18.99250430334995
157.33.44.148,19.819819819819,18.5196,75.231205357765,73.8554,IN,False,
223.238.126.140,26.828828828828,26.1844,92.698942117695,91.7458,IN,False,
49.34.78.120,23.351351351351,23.0258,73.772308507414,72.5873,IN,False,
49.43.225.190,17.387387387387,17.384,78.374004053139,78.4564,IN,True,8.763878275447135
152.58.58.218,23.261261261261,22.7179,77.429064498276,75.8333,IN,False,
157.40.195.225,22.684684684684,22.5626,88.348008533522,88.363,IN,True,13.607071833549806
132.154.158.152,31.297297297297,30.912,75.594914394194,75.8538,IN,True,49.34399497336727
157.50.48.136,12.828828828828,12.9719,77.68698925322,77.5937,IN,True,18.78903740098649
42.107.224.86,26.594594594594,26.9196,74.836929869129,75.7878,IN,False,
157.38.41.68,27.171171171171,26.9196,73.660211908141,75.7878,IN,False,
152.58.116.23,28.648648648648,28.6519,77.445084602976,77.2315,IN,True,20.884221722392443
106.210.248.145,18.63063063063,19.9934,73.851991995972,72.7481,IN,False,
27.60.80.44,25.747747747747,26.8393,82.657027254539,80.9231,IN,False,
110.224.19.111,25.405405405405,22.5626,88.504820333052,88.363,IN,False,
49.204.133.121,13.171171171171,13.0878,80.25536783782,80.2785,IN,True,9.558433286024869
150.107.242.206,21.333333333333,21.3365,72.80869028671,72.7516,IN,True,5.932727632462758
106.221.187.42,14.45045045045,17.384,79.971433081361,78.4564,IN,False,
152.58.225.120,12.918918918918,13.0878,80.062627340146,80.2785,IN,True,29.95828379875481
103.240.79.87,21.081081081081,21.1959,72.877520922954,72.8302,IN,True,13.62981987996375
152.57.236.101,18.594594594594,18.5196,73.836350444597,73.8554,IN,True,8.541038820773359
110.224.19.4,23.495495495495,22.5626,87.310894285271,88.363,IN,False,
223.237.105.163,24.036036036036,22.4538,88.424054154308,86.995,IN,False,
171.60.228.41,26.846846846846,26.1844,92.87525018157,91.7458,IN,False,
49.36.111.43,19.279279279279,19.0728,72.860776622901,72.8826,IN,True,22.971027729817514
150.107.241.215,21.207207207207,21.1959,72.84295850952,72.8302,IN,True,1.822692455983975
152.58.24.179,23.927927927927,22.7179,76.916817020764,75.8333,IN,False,
27.59.41.172,13.099099099099,12.9719,77.604901523586,77.5937,IN,True,14.124493156397568
152.58.30.231,18.63063063063,19.0728,73.832977579908,72.8826,IN,False,
27.62.68.3,9.7477477477477,9.9667,76.400310329216,76.2667,IN,True,28.30671965123336
152.58.210.225,12.936936936936,12.9719,77.572624191663,77.5937,IN,True,4.493408220066927
152.59.198.89,16.288288288288,17.384,80.45445443129,78.4564,IN,False,
157.33.91.140,21.207207207207,18.5196,78.950248212096,73.8554,IN,False,
157.37.145.228,28.522522522522,28.6519,77.208697844981,77.2315,IN,True,14.511235970188618
47.15.11.199,26.144144144144,26.4652,79.342931155273,80.3498,IN,False,
47.15.0.74,27.099099099099,26.4652,80.67648722134,80.3498,IN,False,
152.57.240.26,18.252252252252,18.5196,74.050016484915,73.8554,IN,True,36.03593319843775
223.188.231.17,30.0,28.6519,77.749836250869,77.2315,IN,False,
106.193.65.161,15.495495495495,12.2979,76.005948495261,76.6393,IN,False,
223.187.5.204,17.549549549549,16.5074,82.960361104357,80.6466,IN,False,
103.28.246.124,11.405405405405,12.9184,79.258856144625,79.1325,IN,False,
110.226.166.79,25.153153153153,26.9196,73.849648589463,75.7878,IN,False,
103.217.132.239,28.594594594594,28.58,77.384702658593,77.33,IN,True,5.590319916899034
49.206.135.225,12.936936936936,12.9719,77.702035147179,77.5937,IN,True,12.374883252102148
223.190.152.83,25.909909909909,25.5941,86.856776859722,85.1356,IN,False,
152.58.37.169,23.855855855855,23.0258,72.145689083783,72.5873,IN,False,
106.221.184.55,16.558558558558,17.384,81.487478660328,78.4564,IN,False,
152.58.78.206,30.594594594594,30.912,76.84120460932,75.8538,IN,False,
152.58.196.179,12.792792792792,17.384,78.377992483537,78.4564,IN,False,
152.58.168.73,26.198198198198,26.1844,91.97043841157,91.7458,IN,True,22.505710145320947
152.59.134.26,25.747747747747,25.5941,84.997509391224,85.1356,IN,True,21.952965785596877
49.35.156.23,22.738738738738,21.1074,75.840500143081,82.0948,IN,False,
223.228.244.124,25.603603603603,25.5941,85.374289587232,85.1356,IN,True,24.000731867915515
152.59.153.47,27.225225225225,26.1844,94.080344514591,91.7458,IN,False,
42.108.127.120,10.666666666666,9.9667,76.639598005531,76.2667,IN,False,
49.37.213.208,12.936936936936,13.0878,80.123868743248,80.2785,IN,True,23.662955887919274
42.110.244.78,22.432432432432,22.5887,88.51795778997,88.9325,IN,True,46.02832210222004
49.205.122.83,17.459459459459,17.384,78.480502325422,78.4564,IN,True,8.735168078931215
157.32.194.62,21.207207207207,21.1959,72.862285375667,72.8302,IN,True,3.55889839783747
110.227.21.29,19.963963963963,18.5196,73.842800370343,73.8554,IN,False,
152.58.196.148,17.477477477477,17.384,78.488269372086,78.4564,IN,True,10.885469533305724
47.247.220.64,22.072072072072,22.08,78.024579035362,82.1554,IN,False,
137.97.102.101,9.7657657657657,9.9667,76.313027018686,76.2667,IN,True,22.798192729636416
106.205.154.9,28.864864864864,26.9196,74.848697658724,75.7878,IN,False,
106.194.131.58,20.72072072072,21.5232,81.178892246382,80.9979,IN,False,
122.174.126.4,10.954954954954,11.0055,78.071351385919,76.9661,IN,False,
223.187.112.155,11.009009009009,11.7338,77.094431460867,78.9592,IN,False,
27.61.157.55,23.297297297297,22.4079,72.408313553519,72.8982,IN,False,
106.196.26.13,13.027027027027,12.9719,77.656230473967,77.5937,IN,True,9.122059412903422
157.34.253.158,22.612612612612,23.7076,77.781183692088,77.0932,IN,False,
